Num,Id,Request,EN_1,EN_2,EN_3,EN_4,EN_5,EN_6,EN_7,EN_8,EN_9,EN_10,EN_11,EN_12,EN_13,EN_14,EN_15,EN_16,EN_17,EN_18,EN_19,EN_20,EN_21,EN_22,EN_23,EN_24,EN_25,EN_26,EN_27,EN_28,EN_29,EN_30,EN_31,EN_32,EN_33,EN_34,EN_35,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11,CH_12,CH_13,CH_14,CH_15,CH_16,CH_17,CH_18,CH_19,CH_20,CH_21,CH_22,CH_23,CH_24,CH_25,CH_26,CH_27,CH_28,CH_29,CH_30,CH_31,CH_32,CH_33,EN_1,EN_2,EN_3,EN_4,EN_5,EN_6,EN_7,EN_8,EN_9,EN_10,EN_11,EN_12,EN_13,EN_14,EN_15,EN_16,EN_17,EN_18,EN_19,EN_20,EN_21,EN_22,EN_23,EN_24,EN_25,EN_26,EN_27,EN_28,EN_29,EN_30,EN_31,EN_32,EN_33,EN_34,EN_35,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11,CH_12,CH_13,CH_14,CH_15,CH_16,CH_17,CH_18,CH_19,CH_20,CH_21,CH_22,CH_23,CH_24,CH_25,CH_26,CH_27,CH_28,CH_29,CH_30,CH_31,CH_32,CH_33,AVERAGE_Z_SCORE,AVERAGE_Z_SCORE_ENGLISH,AVERAGE_Z_SCORE_CHINESE,Prediction_Z_Score_EN,Prediction_Z_Score_CH
375,460480,"I thought that I should tell you that I created a new SVG version of the Wikipedia logo, located <url>. It has a few problems, could you help me with it?",6,2,,,,,2,10,,2,,,2,,9,,,8,,8,,,12,,,,7,,,,,,,,,4,,6,,,,,2,5,,,,9,,,,2,,9,,,12,,8,,,0,2,,,,,,1.820640749,0.946325452,blank,blank,blank,blank,0.286394795,1.106456553,blank,0.336845649,blank,blank,0.531415282,blank,1.426912991,blank,blank,0.987061637,blank,1.318930348,blank,blank,2.354787427,blank,blank,blank,0.773301852,blank,blank,blank,blank,blank,blank,blank,blank,0.164870535,blank,0.726541239,blank,blank,blank,blank,0.335434018,0.812955221,blank,blank,blank,2.200016017,blank,blank,blank,0.557975198,blank,1.766317458,blank,blank,1.507242838,blank,2.024845406,blank,blank,-0.300220933,0.599260628,blank,blank,blank,blank,blank,1.012923198,1.080824794,0.945021602,4,4
376,555331,I must be missing something here. Would you mind clarifying for me the nature of your extensive work on <url>?,6,-2,,,,,5,11,,3,,,2,,-10,,,-3,,10,,,1,,,,3,,,,,,,,,6,,12,,,,,6,5,,,,5,,,,2,,10,,,12,,8,,,4,2,,,,,,1.820640749,-0.210964273,blank,blank,blank,blank,0.977692577,1.306177953,blank,0.505268473,blank,blank,0.531415282,blank,-1.697677621,blank,blank,-1.288499622,blank,1.761432337,blank,blank,-0.285217975,blank,blank,blank,0.064227729,blank,blank,blank,blank,blank,blank,blank,blank,0.730140942,blank,1.82551118,blank,blank,blank,blank,0.948195374,0.812955221,blank,blank,blank,1.176752753,blank,blank,blank,0.557975198,blank,2.040001927,blank,blank,1.507242838,blank,2.024845406,blank,blank,0.867911425,0.599260628,blank,blank,blank,blank,blank,0.753422205,0.316772328,1.190072081,3,4
377,522511,"Alistair, you have only undone the autoblock; you haven't unblocked the account yet. Could you do that, please?",-1,1,,,,,-1,-2,,-7,,,0,,-6,,,2,,5,,,0,,,,2,,,,,,,,,3,,12,,,,,0,3,,,,5,,,,1,,12,,,4,,-1,,,-3,2,,,,,,0.174066428,0.657003021,blank,blank,blank,blank,-0.404902986,-1.290200241,blank,-1.17895977,blank,blank,0.019207781,blank,-1.039869071,blank,blank,-0.254153595,blank,0.655177364,blank,blank,-0.525218466,blank,blank,blank,-0.113040802,blank,blank,blank,blank,blank,blank,blank,blank,-0.117764668,blank,1.82551118,blank,blank,blank,blank,0.02905334,0.381591226,blank,blank,blank,1.176752753,blank,blank,blank,0.172939681,blank,2.587370866,blank,blank,0.348837862,blank,-0.11156827,blank,blank,-1.176320201,0.599260628,blank,blank,blank,blank,blank,0.109762457,-0.30008094,0.519605854,2,4
378,221905,I don't know why claim that you reverted vandalism (rv edit summary) when to me they appeared to be good faith edits. What exactly was the vandalism?,1,-6,,,,,0,9,,-6,,,-3,,,,,-1,,-2,,,4,,,,1,,,,,,,,,-3,,-4,,,,,,-7,,,,-2,,,,3,,1,,,-9,,0,,,-2,2,,,,,,0.644516234,-1.368253997,blank,blank,blank,blank,-0.174470393,0.906735154,blank,-1.010536946,blank,blank,-0.74910347,blank,blank,blank,blank,-0.874761212,blank,-0.893579598,blank,blank,0.434783498,blank,blank,blank,-0.290309333,blank,blank,blank,blank,blank,blank,blank,blank,-1.813575889,blank,-1.10507533,blank,blank,blank,blank,blank,-1.775228748,blank,blank,blank,-0.613957958,blank,blank,blank,0.943010714,blank,-0.423158295,blank,blank,-1.533570224,blank,0.125811028,blank,blank,-0.884287112,0.599260628,blank,blank,blank,blank,blank,-0.492787562,-0.337498006,-0.648077119,2,1
379,344970,Do you mean article edits with sock puppets? Could you give me more precise examples?,0,0,,,,,0,10,,0,,,0,,-1,,,7,,1,,,3,,,,2,,,,,,,,,0,,7,,,,,-1,6,,,,2,,,,1,,5,,,4,,2,,,1,2,,,,,,0.409291331,0.367680589,blank,blank,blank,blank,-0.174470393,1.106456553,blank,0,blank,blank,0.019207781,blank,-0.217608384,blank,blank,0.780192432,blank,-0.229826615,blank,blank,0.194783007,blank,blank,blank,-0.113040802,blank,blank,blank,blank,blank,blank,blank,blank,-0.965670279,blank,0.909702896,blank,blank,blank,blank,-0.124136999,1.028637218,blank,blank,blank,0.409305306,blank,blank,blank,0.172939681,blank,0.671579582,blank,blank,0.348837862,blank,0.600569622,blank,blank,-0.008187844,0.599260628,blank,blank,blank,blank,blank,0.262977417,0.194787773,0.331167061,3,3
380,299080,I see that you don't have an account linked to the Wikipedia email. Would you be able to send me a message so that we can talk off Wikipedia?,0,0,,,,,2,10,,2,,,1,,10,,,10,,4,,,9,,,,4,,,,,,,,,3,,12,,,,,1,8,,,,7,,,,0,,5,,,12,,2,,,0,3,,,,,,0.409291331,0.367680589,blank,blank,blank,blank,0.286394795,1.106456553,blank,0.336845649,blank,blank,0.275311532,blank,1.591365128,blank,blank,1.400800048,blank,0.433926369,blank,blank,1.634785954,blank,blank,blank,0.241496259,blank,blank,blank,blank,blank,blank,blank,blank,-0.117764668,blank,1.82551118,blank,blank,blank,blank,0.182243679,1.460001213,blank,blank,blank,1.688384385,blank,blank,blank,-0.212095835,blank,0.671579582,blank,blank,1.507242838,blank,0.600569622,blank,blank,-0.300220933,1.117140183,blank,blank,blank,blank,blank,0.750315703,0.734941292,0.765690113,4,4
381,622010,"You are correct that the science is not copyright, but the purpose of the cite is <url>. If I want to check your equation, where should I look?",3,2,,,,,2,,,1,,,0,,-4,5,,,,,-1,,,1,,,,-1,,,,,2,6,,,,,,2,10,,,,,0,,,,-4,,,,,7,,,,0,,,,,5,0,,,,1.11496604,0.946325452,blank,blank,blank,blank,0.286394795,blank,blank,0.168422824,blank,blank,0.019207781,blank,-0.710964796,0.516449239,blank,blank,blank,blank,-0.298355678,blank,blank,-0.207325749,blank,blank,blank,-0.399806674,blank,blank,blank,blank,0.247924806,0.385519899,blank,blank,blank,blank,blank,0.378403583,1.538633289,blank,blank,blank,blank,-0.312142447,blank,blank,blank,-0.728464397,blank,blank,blank,blank,1.226800935,blank,blank,blank,0.125811028,blank,blank,blank,blank,1.380692264,-0.147906178,blank,blank,blank,0.276529301,0.172396495,0.43272851,3,3
382,627441,And wasting our time as well. I can only repeat: why don't you do constructive work by adding contents about your beloved Makedonia?,-2,-11,,,,,-6,,,-8,,,-12,,-12,-9,,,,,-9,,,-8,,,,-6,,,,,-12,-4,,,,,,-10,-9,,,,,-7,,,,-12,,,,,-7,,,,-3,,,,,-3,-3,,,,-0.061158475,-2.814866152,blank,blank,blank,blank,-1.557065956,blank,blank,-1.347382595,blank,blank,-3.054037223,blank,-2.026581896,-2.120237475,blank,blank,blank,blank,-2.102154895,blank,blank,-2.179448732,blank,blank,blank,-1.176895702,blank,blank,blank,blank,-2.231323256,-2.023979469,blank,blank,blank,blank,blank,-1.935401766,-1.794535687,blank,blank,blank,blank,-1.880406514,blank,blank,blank,-2.282521777,blank,blank,blank,blank,-2.097433857,blank,blank,blank,-0.586326864,blank,blank,blank,blank,-1.199499054,-0.939773103,blank,blank,blank,-1.770551522,-1.891260985,-1.589487328,1,1
383,526810,"There is a recommendation on the talk page of the ""<url>"". What do you think of it?",6,2,,,,,3,,,5,,,1,,6,9,,,,,6,,,0,,,,2,,,,,2,7,,,,,,3,7,,,,,4,,,,0,,,,,2,,,,0,,,,,6,0,,,,1.820640749,0.946325452,blank,blank,blank,blank,0.516827389,blank,blank,0.842114122,blank,blank,0.275311532,blank,0.933556578,1.269788301,blank,blank,blank,blank,1.279968636,blank,blank,-0.426450525,blank,blank,blank,0.066446743,blank,blank,blank,blank,0.247924806,0.626469836,blank,blank,blank,blank,blank,0.571220696,1.012343451,blank,blank,blank,blank,0.584008449,blank,blank,blank,0.048564293,blank,blank,blank,blank,0.039574224,blank,blank,blank,0.125811028,blank,blank,blank,blank,1.703216179,-0.147906178,blank,blank,blank,0.616787788,0.699910301,0.492104018,4,3
384,347262,"I removed that second paragraph entirely, since the information is covered in the article. Do you feel that the lead should be larger?",4,1,,,,,3,,,2,,,2,,-6,2,,,,,2,,,4,,,,2,,,,,3,7,,,,,,2,3,,,,,5,,,,-2,,,,,5,,,,0,,,,,3,0,,,,1.350190943,0.657003021,blank,blank,blank,blank,0.516827389,blank,blank,0.336845649,blank,blank,0.531415282,blank,-1.039869071,-0.048555057,blank,blank,blank,blank,0.378069028,blank,blank,0.450048578,blank,blank,blank,0.066446743,blank,blank,blank,blank,0.425013954,0.626469836,blank,blank,blank,blank,blank,0.378403583,0.310623666,blank,blank,blank,blank,0.808046173,blank,blank,blank,-0.339950052,blank,blank,blank,blank,0.751910251,blank,blank,blank,0.125811028,blank,blank,blank,blank,0.735644435,-0.147906178,blank,blank,blank,0.34362446,0.354158858,0.327822863,3,3
385,630132,All allegations currently in the article should have sources. Can you indicate which ones do not?,0,0,,,,,2,,,1,,,0,,3,0,,,,,0,,,1,,,,0,,,,,1,8,,,,,,0,8,,,,,-1,,,,0,,,,,0,,,,-1,,,,,8,0,,,,0.409291331,0.367680589,blank,blank,blank,blank,0.286394795,blank,blank,0.168422824,blank,blank,0.019207781,blank,0.440200166,-0.425224587,blank,blank,blank,blank,-0.072880776,blank,blank,-0.207325749,blank,blank,blank,-0.244388868,blank,blank,blank,blank,0.070835659,0.867419772,blank,blank,blank,blank,blank,-0.007230642,1.187773397,blank,blank,blank,blank,-0.536180171,blank,blank,blank,0.048564293,blank,blank,blank,blank,-0.435316461,blank,blank,blank,-0.11156827,blank,blank,blank,blank,2.348264009,-0.147906178,blank,blank,blank,0.201301646,0.139969411,0.293299997,3,3
386,50455,I noticed that you have a little note at the top saying your status. How do you do that?,5,1,,,,,3,,,3,,,1,,0,9,,,,,3,,,-2,,,,2,,,,,2,9,,,,,,2,10,,,,,-2,,,,0,,,,,0,,,,-1,,,,,3,0,,,,1.585415846,0.657003021,blank,blank,blank,blank,0.516827389,blank,blank,0.505268473,blank,blank,0.275311532,blank,-0.053156246,1.269788301,blank,blank,blank,blank,0.60354393,blank,blank,-0.864700077,blank,blank,blank,0.066446743,blank,blank,blank,blank,0.247924806,1.108369709,blank,blank,blank,blank,blank,0.378403583,1.538633289,blank,blank,blank,blank,-0.760217895,blank,blank,blank,0.048564293,blank,blank,blank,blank,-0.435316461,blank,blank,blank,-0.11156827,blank,blank,blank,blank,0.735644435,-0.147906178,blank,blank,blank,0.358214011,0.493170285,0.1557796,3,3
387,353762,Why are capital letters used in the article title ''<url>''? Is this a proper name of a particular proprietary software package?,1,,,,,,1,,,3,,,-2,,10,-2,,,,,-1,,,-2,,,,1,,,,,0,9,,,,,,-2,9,,,,,0,,,,0,,,,,3,,,,-2,,,,,4,0,,,,0.644516234,blank,blank,blank,blank,blank,0.055962201,blank,blank,0.505268473,blank,blank,-0.492999719,blank,1.591365128,-0.801894118,blank,blank,blank,blank,-0.298355678,blank,blank,-0.864700077,blank,blank,blank,-0.088971063,blank,blank,blank,blank,-0.106253488,1.108369709,blank,blank,blank,blank,blank,-0.392864867,1.363203343,blank,blank,blank,blank,-0.312142447,blank,blank,blank,0.048564293,blank,blank,blank,blank,0.277019566,blank,blank,blank,-0.348947567,blank,blank,blank,blank,1.05816835,-0.147906178,blank,blank,blank,0.147231689,0.113846146,0.193136812,3,3
388,177451,"Are you saying that Scotty was being ""hot-headed""? If so, can you please tell us what Scotty did that was ""hot-headed""?",7,-2,,,,,-2,,,-1,,,1,,-4,-2,,,,,-8,,,-1,,,,-1,,,,,0,12,,,,,,-1,8,,,,,-3,,,,0,,,,,5,,,,-4,,,,,1,1,,,,2.055865651,-0.210964273,blank,blank,blank,blank,-0.63533558,blank,blank,-0.168422824,blank,blank,0.275311532,blank,-0.710964796,-0.801894118,blank,blank,blank,blank,-1.876679993,blank,blank,-0.645575301,blank,blank,blank,-0.399806674,blank,blank,blank,blank,-0.106253488,1.83121952,blank,blank,blank,blank,blank,-0.200047754,1.187773397,blank,blank,blank,blank,-0.984255618,blank,blank,blank,0.048564293,blank,blank,blank,blank,0.751910251,blank,blank,blank,-0.823706162,blank,blank,blank,blank,0.090596605,0.116049463,blank,blank,blank,-0.060330794,-0.116125029,0.023360559,2,3
389,560871,So how come he can have all types of slandereous links on his wiki page? Don't you think being an admin you should delete them?,-3,-3,,,,,-2,,,-9,,,-5,,-10,-3,,,,,-7,,,-2,,,,-5,,,,,-9,5,,,,,,-6,-4,,,,,-2,,,,-6,,,,,-3,,,,-5,,,,,,-2,,,,-0.296383378,-0.500286704,blank,blank,blank,blank,-0.63533558,blank,blank,-1.515805419,blank,blank,-1.26131097,blank,-1.697677621,-0.990228883,blank,blank,blank,blank,-1.651205091,blank,blank,-0.864700077,blank,blank,blank,-1.021477896,blank,blank,blank,blank,-1.700055814,0.144569962,blank,blank,blank,blank,blank,-1.164133316,-0.917385957,blank,blank,blank,blank,-0.760217895,blank,blank,blank,-1.116978742,blank,blank,blank,blank,-1.147652488,blank,blank,blank,-1.061085459,blank,blank,blank,blank,blank,-0.675817461,blank,blank,blank,-0.99121941,-0.999158123,-0.977610188,1,1
390,4767,I noticed you removed Pero Defformero from the list of folk metal bands and artists. What is the problem with this band?,0,-1,,,,,0,,,-3,,,-1,,1,2,,,,,-3,,,-4,,,,-1,,,,,-1,5,,,,,,1,-4,,,,,0,,,,-2,,,,,1,,,,-3,,,,,-5,-2,,,,0.409291331,0.078358158,blank,blank,blank,blank,-0.174470393,blank,blank,-0.505268473,blank,blank,-0.236895969,blank,0.111295891,-0.048555057,blank,blank,blank,blank,-0.749305483,blank,blank,-1.302949628,blank,blank,blank,-0.399806674,blank,blank,blank,blank,-0.283342636,0.144569962,blank,blank,blank,blank,blank,0.185586471,-0.917385957,blank,blank,blank,blank,-0.312142447,blank,blank,blank,-0.339950052,blank,blank,blank,blank,-0.197871119,blank,blank,blank,-0.586326864,blank,blank,blank,blank,-1.844546883,-0.675817461,blank,blank,blank,-0.382276664,-0.246423247,-0.586056789,2,1
391,225961,"So, now that it's clear there's no moratorium, you now think it's controverial? Can you explain why?",-1,,-2,,,,-2,,,,-2,,,,-5,-3,-3,,,,,-3,,,1,3,,,,,,,,,,,-3,-5,,,,-5,,,-3,,,-8,,,-2,,-2,,,-10,,,,-1,-1,,,,,0,,,0.174066428,blank,-0.586982613,blank,blank,blank,-0.63533558,blank,blank,blank,-0.475615219,blank,blank,blank,-0.875416934,-0.990228883,-0.829590775,blank,blank,blank,blank,-0.687850475,blank,blank,-0.287286258,0.330309087,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,-0.867403081,-1.288236987,blank,blank,blank,-1.162767526,blank,blank,-0.760820231,blank,blank,-2.148852854,blank,blank,-0.54407532,blank,-1.268069557,blank,blank,-2.311895307,blank,blank,blank,-0.300504594,-0.35413385,blank,blank,blank,blank,-0.293654028,blank,blank,-0.769730693,-0.486393122,-1.027310303,2,1
392,563575,<name>- I don't know if you saw my reply on my talk page. Are you interested in being my mentor for the GU De-Ba'athification article?,-2,,7,,,,2,,,,2,,,,8,9,3,,,,,4,,,3,4,,,,,,,,,,,0,12,,,,5,,,0,,,-2,,,0,,0,,,-4,,,,6,0,,,,,9,,,-0.061158475,blank,1.887260555,blank,blank,blank,0.286394795,blank,blank,blank,0.258667926,blank,blank,blank,1.262460853,1.269788301,0.281217212,blank,blank,blank,blank,0.947133676,blank,blank,0.109124237,0.512145908,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,-0.078854826,1.82551118,blank,blank,blank,0.608926912,blank,blank,-0.121149718,blank,blank,-0.613957958,blank,blank,0.096013292,blank,-0.466322353,blank,blank,-1.197105505,blank,blank,blank,1.257667375,-0.040344363,blank,blank,blank,blank,1.397793173,blank,blank,0.448629152,0.675303499,0.242561564,4,3
393,582966,"My user page is semi-protected, and the vandals are blocked. Do you want to semi-protect my talk for me please?",2,,2,,,,2,,,,1,,,,-2,9,3,,,,,3,,,1,6,,,,,,,,,,,4,5,,,,5,,,4,,,-2,,,-1,,2,,,-1,,,,6,1,,,,,11,,,0.879741137,blank,0.512681017,blank,blank,blank,0.286394795,blank,blank,blank,0.07509714,blank,blank,blank,-0.382060521,1.269788301,0.281217212,blank,blank,blank,blank,0.713564511,blank,blank,-0.287286258,0.87581955,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,0.972542848,0.543379582,blank,blank,blank,0.608926912,blank,blank,0.731744299,blank,blank,-0.613957958,blank,blank,-0.224031014,blank,0.335424851,blank,blank,-0.639710604,blank,blank,blank,1.257667375,0.273445125,blank,blank,blank,blank,1.773670329,blank,blank,0.440193268,0.422495688,0.456281977,3,3
394,344363,pls see my comments on your revert on the talk page. Perhaps you'll consider undoing my revert?,2,,3,,,,-1,,,,2,,,,-7,0,-2,,,,,5,,,-2,7,,,,,,,,,,,5,5,,,,-3,,,-8,,,3,,,0,,2,,,-1,,,,-2,2,,,,,12,,,0.879741137,blank,0.787596924,blank,blank,blank,-0.404902986,blank,blank,blank,0.258667926,blank,blank,blank,-1.204321209,-0.425224587,-0.64445611,blank,blank,blank,blank,1.18070284,blank,blank,-0.881902001,1.05765637,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,1.235392267,0.543379582,blank,blank,blank,-0.808428639,blank,blank,-1.826937753,blank,blank,0.665121121,blank,blank,0.096013292,blank,0.335424851,blank,blank,-0.639710604,blank,blank,blank,-0.52310059,0.587234613,blank,blank,blank,blank,1.961608906,blank,blank,0.106169302,0.06035583,0.147817913,3,3
395,417587,"Also - for some reason images on image pages now appear in full size when I view them, rather than more convienient viewing sizes. Do you know how I can fix this?",4,,2,,,,0,,,,4,,,,9,10,2,,,,,4,,,9,9,,,,,,,,,,,4,5,,,,9,,,0,,,2,,,0,,-1,,,0,,,,0,0,,,,,1,,,1.350190943,blank,0.512681017,blank,blank,blank,-0.174470393,blank,blank,blank,0.625809499,blank,blank,blank,1.426912991,1.458123066,0.096082547,blank,blank,blank,blank,0.947133676,blank,blank,1.298355723,1.421330012,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,0.972542848,0.543379582,blank,blank,blank,1.317604687,blank,blank,-0.121149718,blank,blank,0.409305306,blank,blank,0.096013292,blank,-0.867195955,blank,blank,-0.453912303,blank,blank,blank,-0.077908598,-0.040344363,blank,blank,blank,blank,-0.10571545,blank,blank,0.506417543,0.896214908,0.152056302,4,3
396,623354,The deletion review page linked above contains all the instructions for requesting a review. Why did you not read these instructions?,-3,,-5,,,,-5,,,,-6,,,,-8,-4,-2,,,,,-3,,,-3,-9,,,,,,,,,,,-2,-9,,,,-4,,,-11,,,-5,,,0,,-6,,,-12,,,,4,-3,,,,,-11,,,-0.296383378,blank,-1.411730336,blank,blank,blank,-1.326633362,blank,blank,blank,-1.209898364,blank,blank,blank,-1.368773346,-1.178563649,-0.64445611,blank,blank,blank,blank,-0.687850475,blank,blank,-1.080107248,-1.851732762,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,-0.604553662,-2.020883614,blank,blank,blank,-0.985598083,blank,blank,-2.466608266,blank,blank,-1.381405406,blank,blank,0.096013292,blank,-2.871563965,blank,blank,-2.683491907,blank,blank,blank,0.812475384,-0.981712826,blank,blank,blank,blank,-2.360978384,blank,blank,-1.262116022,-1.105612903,-1.404391585,1,1
397,21885,Interesting illustration on the PrIze law page of a Zeppelin taking a Norwegian vessel as a prize in 1917. I wonder whether you could point me to a source for more information on this incident?,5,,4,,,,2,,,,4,,,,-3,9,1,,,,,4,,,6,9,,,,,,,,,,,6,11,,,,8,,,2,,,5,,,0,,-1,,,12,,,,9,5,,,,,8,,,1.585415846,blank,1.062512832,blank,blank,blank,0.286394795,blank,blank,blank,0.625809499,blank,blank,blank,-0.546512659,1.269788301,-0.089052117,blank,blank,blank,blank,0.947133676,blank,blank,0.70373998,1.421330012,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,1.498241685,1.642349523,blank,blank,blank,1.140435244,blank,blank,0.30529729,blank,blank,1.176752753,blank,blank,0.096013292,blank,-0.867195955,blank,blank,1.775667301,blank,blank,blank,1.925455362,1.528603076,blank,blank,blank,blank,1.209854595,blank,blank,0.890382587,0.726656016,1.039224924,4,4
398,369400,"Your comment about ""the additions were left intact as a courtesy"" sounds a bit strange to me. Maybe you should read <url>?",-2,,1,,,,1,,,,-6,,,,-6,-3,-3,,,,,2,,,1,-7,,,,,,,,,,,-1,6,,,,-5,,,-2,,,-1,,,-7,,1,,,3,,,,-2,4,,,,,-1,,,-0.061158475,blank,0.237765109,blank,blank,blank,0.055962201,blank,blank,blank,-1.209898364,blank,blank,blank,-1.039869071,-0.990228883,-0.829590775,blank,blank,blank,blank,0.479995347,blank,blank,-0.287286258,-1.48805912,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,-0.341704244,0.726541239,blank,blank,blank,-1.162767526,blank,blank,-0.547596727,blank,blank,-0.358142142,blank,blank,-2.144296849,blank,-0.065448751,blank,blank,0.103482598,blank,blank,blank,-0.52310059,1.214813588,blank,blank,blank,blank,-0.481592606,blank,blank,-0.414865729,-0.513236829,-0.325437456,1,2
399,611731,"Can I use a manga image colored by myself? There won't be any problems with the lisense, right?",2,,0,,,,0,,,,1,,,,8,6,4,,,,,3,,,4,8,,,,,,,,,,,4,6,,,,0,,,2,,,-4,,,0,,-1,,,-6,,,,1,0,,,,,0,,,0.879741137,blank,-0.037150798,blank,blank,blank,-0.174470393,blank,blank,blank,0.07509714,blank,blank,blank,1.262460853,0.704784005,0.466351876,blank,blank,blank,blank,0.713564511,blank,blank,0.307329485,1.239493191,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,0.972542848,0.726541239,blank,blank,blank,-0.276920307,blank,blank,0.30529729,blank,blank,-1.12558959,blank,blank,0.096013292,blank,-0.867195955,blank,blank,-1.568702105,blank,blank,blank,0.144687397,-0.040344363,blank,blank,blank,blank,-0.293654028,blank,blank,0.167136987,0.543720101,-0.175211298,4,2
400,17795,"Hello, <name>. Would you weigh in on the above linked discussion regarding an edit you made?",-2,,3,,,,3,,,,-1,,,,-4,7,6,,,,,4,,,12,0,,,,,,,,,,,5,9,,,,4,,,6,,,2,,,-4,,0,,,-2,,,,5,0,,,,,0,,,-0.061158475,blank,0.787596924,blank,blank,blank,0.516827389,blank,blank,blank,-0.292044433,blank,blank,blank,-0.710964796,0.89311877,0.836621205,blank,blank,blank,blank,0.947133676,blank,blank,1.892971466,-0.215201375,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,1.235392267,1.276026209,blank,blank,blank,0.431757468,blank,blank,1.158191308,blank,blank,0.409305306,blank,blank,-1.184163932,blank,-0.466322353,blank,blank,-0.825508904,blank,blank,blank,1.03507138,-0.040344363,blank,blank,blank,blank,-0.293654028,blank,blank,0.349078605,0.459490035,0.248704578,3,3
401,579888,"Hi, I saw you protected <url> (<url>, <url>, <url>). In light of their signing to <url>, their <url>, <url>, and <url> <url> <url>, would you mind unprotecting it so I can give it a better treatment?",1,,,,,6,,,9,,,3,,,,,,,0,,,7,,6,,,12,,,,10,,,,,,3,,,5,,,-1,3,,,3,,,,2,,,,7,12,,,,7,2,,,,3,,,,0.644516234,blank,blank,blank,blank,1.161375268,blank,blank,0.920868076,blank,blank,0.640766822,blank,blank,blank,blank,blank,blank,-0.313450804,blank,blank,1.647841169,blank,0.88829813,blank,blank,1.659644506,blank,blank,blank,1.838050717,blank,blank,blank,blank,blank,0.70969343,blank,blank,0.956854921,blank,blank,-0.124136999,0.381591226,blank,blank,0.892546897,blank,blank,blank,0.736101903,blank,blank,blank,1.226800935,1.775667301,blank,blank,blank,1.480263371,0.587234613,blank,blank,blank,0.643960746,blank,blank,blank,0.917724423,1.009767791,0.842416213,4,4
402,139091,"Hello <name>! If you have time, could you add a <url> infobox (with census data) for <url>?",11,2,,,,9,,,11,4,,6,,,,,,,2,,,9,,9,,,12,,,,10,,,,,,5,,,7,,,4,10,,,4,,,,1,,,,9,12,,,,5,1,,,,2,,,,2.996765263,0.946325452,blank,blank,blank,1.771868108,blank,blank,1.257613083,0.673691297,blank,1.321227164,blank,blank,blank,blank,blank,blank,0.125873945,blank,blank,2.114979498,blank,1.545672457,blank,blank,1.659644506,blank,blank,blank,1.838050717,blank,blank,blank,blank,blank,1.235392267,blank,blank,1.342489146,blank,blank,0.641814696,1.891365208,blank,blank,1.156191518,blank,blank,blank,0.416057598,blank,blank,blank,1.70169162,1.775667301,blank,blank,blank,1.03507138,0.273445125,blank,blank,blank,0.380005105,blank,blank,blank,1.277313748,1.477428317,1.077199178,4,4
403,345103,"Why tag for deletion? It was obviously a new user's attempt at creating a disambiguation page, why not clean it up?",-3,-3,,,,-11,,,-11,-6,,-6,,,,,,,-1,,,-4,,1,,,1,,,,-5,,,,,,-3,,,-3,,,-2,-6,,,-3,,,,-4,,,,-6,-6,,,,-2,-3,,,,-4,,,,-0.296383378,-0.500286704,blank,blank,blank,-2.298084158,blank,blank,-2.446581991,-1.010536946,blank,-1.400614204,blank,blank,blank,blank,blank,blank,-0.533113178,blank,blank,-0.921419639,blank,-0.207325749,blank,blank,-0.290309333,blank,blank,blank,-1.370014194,blank,blank,blank,blank,blank,-0.867403081,blank,blank,-0.585681979,blank,blank,-0.277327338,-1.55954675,blank,blank,-0.689320834,blank,blank,blank,-1.184163932,blank,blank,blank,-1.859988515,-1.568702105,blank,blank,blank,-0.52310059,-0.981712826,blank,blank,blank,-1.203728744,blank,blank,blank,-1.026152099,-1.024969952,-1.027334245,1,1
404,83428,"Sorry, but i do not find ""double torpedo tunnels"" to be very good. Can you come up with something better?",1,1,,,,-11,,,-9,-6,,-6,,,,,,,-2,,,-3,,-3,,,-3,,,,-8,,,,,,-3,,,-1,,,-9,4,,,-2,,,,-5,,,,7,2,,,,5,1,,,,2,,,,0.644516234,0.657003021,blank,blank,blank,-2.298084158,blank,blank,-2.109836984,-1.010536946,blank,-1.400614204,blank,blank,blank,blank,blank,blank,-0.752775552,blank,blank,-0.687850475,blank,-1.083824853,blank,blank,-0.999383456,blank,blank,blank,-2.011627176,blank,blank,blank,blank,blank,-0.867403081,blank,blank,-0.200047754,blank,blank,-1.349659711,0.597273224,blank,blank,-0.425676212,blank,blank,blank,-1.504208237,blank,blank,blank,1.226800935,-0.082315703,blank,blank,blank,1.03507138,0.273445125,blank,blank,blank,0.380005105,blank,blank,blank,-0.544078613,-1.004819505,-0.083337721,1,2
