Num,Id,Request,EN1,EN2,EN3,EN4,EN5,EN6,EN7,EN8,EN9,EN10,EN11,EN12,EN13,EN14,EN15,EN16,EN17,EN18,EN19,EN20,EN21,EN22,EN23,EN24,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH27,EN1,EN2,EN3,EN4,EN5,EN6,EN7,EN8,EN9,EN10,EN11,EN12,EN13,EN14,EN15,EN16,EN17,EN18,EN19,EN20,EN21,EN22,EN23,EN24,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH27,AVERAGE,AVERAGE_EN,AVERAGE_CH
703,209437,I clean up the <url> article a bit. What do you think?,,,1,7,,,1,,,,6,,,,2,,,,,,3,,,,,-2,,,,-2,-1,,,,0,,,3,,,,,6,,,,,,-3,0,0,blank,blank,0.477602,1.686514693,blank,blank,0.326219496,blank,blank,blank,1.391194596,blank,blank,blank,1.035869302,blank,blank,blank,blank,blank,1.282311989,blank,blank,blank,blank,-0.328568764,blank,blank,blank,0.098689074,-0.347198922,blank,blank,blank,-0.00850218,blank,blank,0.755520225,blank,blank,blank,blank,0.972724759,blank,blank,blank,blank,blank,-0.63324566,-0.132784387,0.292595309,0.457929435,1.033285346,0.074358828
704,568559,"Hi again, OK, say we don't go along the lines of Blair will go before the end of 2007; but we list the announced candidates for when Blair does resign (which will inevitably happen at some point). Do you think this would be any better/more suitable?",,,4,-1,,,1,,,,3,,,,2,,,,,,2,,,,,-2,,,,0,-1,,,,-1,,,2,,,,,1,,,,,,5,0,5,blank,blank,1.49952981,-0.249226705,blank,blank,0.326219496,blank,blank,blank,0.691837313,blank,blank,blank,1.035869302,blank,blank,blank,blank,blank,0.864815062,blank,blank,blank,blank,-0.328568764,blank,blank,blank,0.477655118,-0.347198922,blank,blank,blank,-0.289074109,blank,blank,0.460395137,blank,blank,blank,blank,0.189051157,blank,blank,blank,blank,blank,1.307737205,-0.132784387,1.142271643,0.443235224,0.694840713,0.275498231
705,210820,"Hi <name>., I just read through your RFA including your reform proposals. Could you take a look at <url>, a proposal I have developed which would give just the rollback tool to people who request it?",,,3,-2,,,2,,,,6,,,,2,,,,,,2,,,,,4,,,,9,0,,,,4,,,4,,,,,8,,,,,,-1,2,-2,blank,blank,1.158887207,-0.49119438,blank,blank,0.739155568,blank,blank,blank,1.391194596,blank,blank,blank,1.035869302,blank,blank,blank,blank,blank,0.864815062,blank,blank,blank,blank,1.089713672,blank,blank,blank,2.183002314,0.150956053,blank,blank,blank,1.113785538,blank,blank,1.050645313,blank,blank,blank,blank,1.286194199,blank,blank,blank,blank,blank,-0.147999943,0.398353162,-0.047275225,0.785073496,0.783121226,0.786375009
706,615799,"kindly explain why did you remove my changes. The added links were quite relevant and informational, also The Vanguard Group and Hi5, why do you revert my edits?",,,-2,-7,,,-2,,,,-5,,,,-8,,,,,,1,,,,,-5,,,,-12,-1,,,,-2,,,-6,,,,,-6,,,,,,-5,-5,-11,blank,blank,-0.544325809,-1.701032753,blank,blank,-0.912588718,blank,blank,blank,-1.173115443,blank,blank,blank,-3.547623183,blank,blank,blank,blank,blank,0.447318136,blank,blank,blank,blank,-1.037709982,blank,blank,blank,-1.796141145,-0.347198922,blank,blank,blank,-0.569646038,blank,blank,-1.900605567,blank,blank,blank,blank,-0.908091884,blank,blank,blank,blank,blank,-1.118491376,-1.46062826,-1.576692626,-1.209771571,-1.238561295,-1.190578422
707,143994,"Thanks for your recent edits on <url>, but what does ""inapplicable category"" (referring to <url>) in <url> mean? And why did you remove that category from <url>?",,,-2,1,,,2,,,,-3,,,,-1,,,,,,-2,,,,,1,,,,-6,-1,,,,-2,,,3,,,,,7,,,,,,1,1,-10,blank,blank,-0.544325809,0.234708644,blank,blank,0.739155568,blank,blank,blank,-0.706877254,blank,blank,blank,-0.339178444,blank,blank,blank,blank,blank,-0.805172644,blank,blank,blank,blank,0.380572454,blank,blank,blank,-0.659243014,-0.347198922,blank,blank,blank,-0.569646038,blank,blank,0.755520225,blank,blank,blank,blank,1.129459479,blank,blank,blank,blank,blank,0.337245773,0.132784387,-1.406757359,-0.11126353,-0.236948323,-0.027473668
708,439141,"Thanks. Are you Slashdot user Anothy by any chance, or someone else?",,,-1,0,,,2,,,,3,,,,2,,,,,,3,,,,,0,,,,,3,,,,0,,,1,,,,,7,,,,,,2,2,0,blank,blank,-0.203683206,-0.00725903,blank,blank,0.739155568,blank,blank,blank,0.691837313,blank,blank,blank,1.035869302,blank,blank,blank,blank,blank,1.282311989,blank,blank,blank,blank,0.144192048,blank,blank,blank,blank,1.645420979,blank,blank,blank,-0.00850218,blank,blank,0.165270049,blank,blank,blank,blank,1.129459479,blank,blank,blank,blank,blank,0.579868631,0.398353162,0.292595309,0.563206387,0.589705322,0.543332185
709,475765,"Well, which is the given name in <url>? And which is the surname?",,,-1,-2,,,0,,,,-3,,,,0,,,,,,-2,,,,,-1,,,,0,-1,,,,-1,,,-1,,,,,-5,,,,,,0,-2,0,blank,blank,-0.203683206,-0.49119438,blank,blank,-0.086716575,blank,blank,blank,-0.706877254,blank,blank,blank,0.119170805,blank,blank,blank,blank,blank,-0.805172644,blank,blank,blank,blank,-0.092188358,blank,blank,blank,0.477655118,-0.347198922,blank,blank,blank,-0.289074109,blank,blank,-0.424980127,blank,blank,blank,blank,-0.751357164,blank,blank,blank,blank,blank,0.094622915,-0.663921937,0.292595309,-0.258554702,-0.362412209,-0.189316364
710,437991,I'd like not to receive any notices from this bot on my talk page. Is there a way to do this?,,,-4,2,,,0,,,,-1,,,,1,,,,,,1,,,,,0,,,,0,1,,,,2,,,2,,,,,0,,,,,,0,0,7,blank,blank,-1.225611016,0.476676319,blank,blank,-0.086716575,blank,blank,blank,-0.240639065,blank,blank,blank,0.577520053,blank,blank,blank,blank,blank,0.447318136,blank,blank,blank,blank,0.144192048,blank,blank,blank,0.477655118,0.649111028,blank,blank,blank,0.552641679,blank,blank,0.460395137,blank,blank,blank,blank,0.032316437,blank,blank,blank,blank,blank,0.094622915,-0.132784387,1.482142177,0.247256,-0.008575358,0.417810239
711,220937,"Hi there, you entered info in the bio of <url>, saying he is related to <url>. Do you have any more info on the specific relationship, and also how they were related to <url> ?",,,2,-1,,,,,,-7,,,,,,,6,0,,,,,12,4,,-1,,,0,,,,,9,2,,-6,,,,,,,0,-1,,,,,,0,blank,blank,0.818244604,-0.249226705,blank,blank,blank,blank,blank,-1.229635722,blank,blank,blank,blank,blank,blank,1.229202104,0.009966999,blank,blank,blank,blank,1.220850594,1.43338989,blank,-0.092188358,blank,blank,-0.068512493,blank,blank,blank,blank,0.679854989,0.552641679,blank,-2.160053393,blank,blank,blank,blank,blank,blank,-0.544444118,-0.768034826,blank,blank,blank,blank,blank,0.292595309,0.074976704,0.461827395,-0.263517651
712,620761,"I think that if you use an example paragraph, and show the options in a nowiki tag, it will make it easier for people to ""vote"" for the method they like. Make sense?",,,-2,-2,,,,,,-3,,,,,,,1,1,,,,,6,3,,-1,,,-1,,,,,-3,0,,-3,,,,,,,0,-3,,,,,,-3,blank,blank,-0.544325809,-0.49119438,blank,blank,blank,blank,blank,-0.548397095,blank,blank,blank,blank,blank,blank,-0.111007238,0.342200302,blank,blank,blank,blank,0.430026981,1.095326236,blank,-0.092188358,blank,blank,-0.366392897,blank,blank,blank,blank,-1.867812127,-0.00850218,blank,-1.300085755,blank,blank,blank,blank,blank,blank,-0.544444118,-1.365727297,blank,blank,blank,blank,blank,-0.217210491,-0.372648948,0.024661285,-0.720295403
713,533882,"Hi, Thank you for closing <url> as ""delete"", but much of the material immediately re-appeared at <url> (see <url>) so the questionable content hasn't been deleted at all. Can we do something about this?",,,-4,-4,,,,,,-6,,,,,,,8,-2,,,,,12,1,,-1,,,3,,,,,12,3,,6,,,,,,,1,1,,,,,,-3,blank,blank,-1.225611016,-0.975129729,blank,blank,blank,blank,blank,-1.059326065,blank,blank,blank,blank,blank,blank,1.76528584,-0.654499607,blank,blank,blank,blank,1.220850594,0.41919893,blank,-0.092188358,blank,blank,0.82512872,blank,blank,blank,blank,1.316771768,0.833213609,blank,1.279817158,blank,blank,blank,blank,blank,blank,-0.186353356,-0.170342354,blank,blank,blank,blank,blank,-0.217210491,0.205307043,-0.072747293,0.448604587
714,620600,I'm not sure what you are asking here. Admins cannot check IPs but why would you even want the same IP that would be foolish wouldn't it?,,,-6,-11,,,,,,6,,,,,,,-8,2,,,,,-6,-1,,-1,,,-6,,,,,5,-4,,6,,,,,,,-2,-3,,,,,,-10,blank,blank,-1.906896223,-2.668903452,blank,blank,blank,blank,blank,0.984389816,blank,blank,blank,blank,blank,blank,-2.523384054,0.674433606,blank,blank,blank,blank,-1.151620244,-0.256928376,blank,-0.092188358,blank,blank,-1.855794918,blank,blank,blank,blank,-0.169367383,-1.130789897,blank,1.279817158,blank,blank,blank,blank,blank,blank,-1.260625642,-1.365727297,blank,blank,blank,blank,blank,-1.406757359,-0.856689508,-0.978415561,-0.750179212
715,69540,I believe I may have addressed (at least a substantial portion of) your comments. Could you weigh in again?,,,0,2,,,,,,1,,,,,,,3,0,,,,,5,3,,2,,,3,,,,,6,-1,,7,,,,,,,2,1,,,,,,-1,blank,blank,0.136959397,0.476676319,blank,blank,blank,blank,blank,0.132841532,blank,blank,blank,blank,blank,blank,0.425076498,0.009966999,blank,blank,blank,blank,0.298223046,1.095326236,blank,0.61695286,blank,blank,0.82512872,blank,blank,blank,blank,0.04293821,-0.289074109,blank,1.566473037,blank,blank,blank,blank,blank,blank,0.171737406,-0.170342354,blank,blank,blank,blank,blank,0.122660042,0.364102923,0.367867147,0.360809226
716,391245,"My concern about the article above still stands (re: notability). Now that it has been unmerged (against the Article for Deletion), will it be merged into the Begin articles as suggested, or will it have to be renominated?",,,0,1,,,,,,3,,,,,,,2,-2,,,,,5,0,,0,,,0,,,,,9,3,,0,,,,,,,0,1,,,,,,-2,blank,blank,0.136959397,0.234708644,blank,blank,blank,blank,blank,0.473460846,blank,blank,blank,blank,blank,blank,0.15703463,-0.654499607,blank,blank,blank,blank,0.298223046,0.081135277,blank,0.144192048,blank,blank,-0.068512493,blank,blank,blank,blank,0.679854989,0.833213609,blank,-0.440118118,blank,blank,blank,blank,blank,blank,-0.544444118,-0.170342354,blank,blank,blank,blank,blank,-0.047275225,0.074239371,0.103860319,0.048321042
717,559053,The block you created on April 18th has expired and a new rash of vandalism has broken out. Would you mind blocking this school for even longer than 1 month?,,,1,2,,,,,,6,,,,,,,2,-2,,,,,1,2,,2,,,0,,,,,8,2,,8,,,,,,,2,2,,,,,,7,blank,blank,0.477602,0.476676319,blank,blank,blank,blank,blank,0.984389816,blank,blank,blank,blank,blank,blank,0.15703463,-0.654499607,blank,blank,blank,blank,-0.228992696,0.757262583,blank,0.61695286,blank,blank,-0.068512493,blank,blank,blank,blank,0.467549396,0.552641679,blank,1.853128917,blank,blank,blank,blank,blank,blank,0.171737406,0.128503881,blank,blank,blank,blank,blank,1.482142177,0.478241125,0.281353292,0.650517978
718,496173,"It would seem to me that this category provides no overall benefit to wiki and only serves as another list of organizations which seem to be targeted by the generally negative tone of LGAT articles. Would it make more sense, or be more proper, to include the relevant categories on the individual articles themselves, rather than have an LGAT category?",,,3,3,,,,,,7,,,,,,,2,-5,,,,,-5,2,,8,,,2,,,,,8,4,,6,,,,,,,1,1,,,,,,12,blank,blank,1.158887207,0.718643994,blank,blank,blank,blank,blank,1.154699473,blank,blank,blank,blank,blank,blank,0.15703463,-1.651199517,blank,blank,blank,blank,-1.019816309,0.757262583,blank,2.035235295,blank,blank,0.527248315,blank,blank,blank,blank,0.467549396,1.113785538,blank,1.279817158,blank,blank,blank,blank,blank,blank,-0.186353356,-0.170342354,blank,blank,blank,blank,blank,2.331818511,0.578284704,0.182216009,0.924844813
719,414825,Seems to be down again. I assume this is nothing I can resurrect on my own when you have intermittent Internet access like this?,,,-3,0,,,,,,6,,,,,,,0,-1,,,,,-4,-5,,-1,,,-3,,,,,,-1,,-1,,,,,,,2,1,,,,,,-7,blank,blank,-0.884968413,-0.00725903,blank,blank,blank,blank,blank,0.984389816,blank,blank,blank,blank,blank,blank,-0.379049107,-0.322266304,blank,blank,blank,blank,-0.888012373,-1.609182989,blank,-0.092188358,blank,blank,-0.962153706,blank,blank,blank,blank,blank,-0.289074109,blank,-0.726773997,blank,blank,blank,blank,blank,blank,0.171737406,-0.170342354,blank,blank,blank,blank,blank,-0.896951559,-0.433721077,-0.443764057,-0.423678097
720,232433,It should be deleted. Do you want to nominate it or should I?,,,-2,4,,,,,,-3,,,,,,,4,-2,,,,,9,-2,,0,,,0,,,,,0,0,,9,,,,,,,0,0,,,,,,-6,blank,blank,-0.544325809,0.960611669,blank,blank,blank,blank,blank,-0.548397095,blank,blank,blank,blank,blank,blank,0.693118367,-0.654499607,blank,blank,blank,blank,0.825438788,-0.59499203,blank,0.144192048,blank,blank,-0.068512493,blank,blank,blank,blank,-1.230895348,-0.00850218,blank,2.139784796,blank,blank,blank,blank,blank,blank,-0.544444118,-0.46918859,blank,blank,blank,blank,blank,-0.727016292,-0.04184186,0.019564897,-0.095572772
721,624684,Another thing: <url> has created <url>. What do you think about it?,,,6,,,,0,,,,,,,0,,,,0,,,2,0,,0,,,0,0,,,,4,,,-2,,,4,,,,,0,,3,,,,-3,,0,blank,blank,2.180815017,blank,blank,blank,-0.086716575,blank,blank,blank,blank,blank,blank,0.019212363,blank,blank,blank,0.009966999,blank,blank,0.864815062,0.257632599,blank,0.081135277,blank,blank,-0.331630705,-0.048450889,blank,blank,blank,0.767671599,blank,blank,-0.569646038,blank,blank,1.050645313,blank,blank,blank,blank,0.032316437,blank,0.427350117,blank,blank,blank,-0.63324566,blank,0.292595309,0.269654139,0.47526582,0.109733943
722,1230,"Last month <url> was not promoted to Featured Article because, apparently, not enough people had taken the time to read and comment. If I nominate it again, will you read it (it's lengthy) and comment?",,,0,,,,-1,,,,,,,1,,,,-2,,,-1,2,,-1,,,-2,-2,,,,0,,,2,,,3,,,,,-5,,0,,,,0,,-6,blank,blank,0.136959397,blank,blank,blank,-0.499652646,blank,blank,blank,blank,blank,blank,0.192123626,blank,blank,blank,-0.654499607,blank,blank,-0.387675718,0.662483825,blank,-0.256928376,blank,blank,-0.690444255,-0.48891352,blank,blank,blank,-0.3219268,blank,blank,0.552641679,blank,blank,0.755520225,blank,blank,blank,blank,-0.751357164,blank,-0.46918859,blank,blank,blank,0.094622915,blank,-0.727016292,-0.178328206,-0.115312786,-0.2273402
723,451163,You <url> that you were working on an overhaul of the archiving system. Do you have any plans to start working on this again?,,,-3,,,,1,,,,,,,0,,,,0,,,0,-3,,-1,,,0,-2,,,,0,,,2,,,2,,,,,,,1,,,,-2,,0,blank,blank,-0.884968413,blank,blank,blank,0.326219496,blank,blank,blank,blank,blank,blank,0.019212363,blank,blank,blank,0.009966999,blank,blank,0.029821209,-0.349644241,blank,-0.256928376,blank,blank,-0.331630705,-0.48891352,blank,blank,blank,-0.3219268,blank,blank,0.552641679,blank,blank,0.460395137,blank,blank,blank,blank,blank,blank,-0.170342354,blank,blank,blank,-0.390622802,blank,0.292595309,-0.100275001,-0.158045852,-0.049725507
724,618765,"Lunch sounds great, Rocket. Do you have an e-mail address I can use to get in touch with you?",,,9,,,,3,,,,,,,3,,,,5,,,4,12,,4,,,3,-1,,,,4,,,8,,,5,,,,,3,,3,,,,-2,,3,blank,blank,3.202742827,blank,blank,blank,1.152091639,blank,blank,blank,blank,blank,blank,0.537946153,blank,blank,blank,1.671133515,blank,blank,1.699808916,2.686739959,blank,1.43338989,blank,blank,0.20658962,-0.268682205,blank,blank,blank,0.767671599,blank,blank,2.236073255,blank,blank,1.345770401,blank,blank,blank,blank,0.502520598,blank,0.427350117,blank,blank,blank,-0.390622802,blank,0.80240111,1.125807787,1.769121843,0.62545241
725,245897,Thanks for the revert on <url>. Kinda curious how this blanking is always done by IPs that trace back to USAF installations isn't it?,,,-4,,,,1,,,,,,,2,,,,5,,,1,-1,,0,,,0,3,,,,3,,,0,,,5,,,,,-3,,3,,,,2,,4,blank,blank,-1.225611016,blank,blank,blank,0.326219496,blank,blank,blank,blank,blank,blank,0.36503489,blank,blank,blank,1.671133515,blank,blank,0.447318136,0.055206985,blank,0.081135277,blank,blank,-0.331630705,0.612243057,blank,blank,blank,0.495271999,blank,blank,-0.00850218,blank,blank,1.345770401,blank,blank,blank,blank,-0.437887724,blank,0.427350117,blank,blank,blank,0.579868631,blank,0.972336376,0.335953579,0.245776755,0.406091108
726,502806,What was your aim with <url>? have you abandoned it?,,,-6,,,,-1,,,,,,,-3,,,,1,,,-3,-3,,-1,,,-6,-3,,,,-2,,,-5,,,-4,,,,,0,,-3,,,,-3,,0,blank,blank,-1.906896223,blank,blank,blank,-0.499652646,blank,blank,blank,blank,blank,blank,-0.499521428,blank,blank,blank,0.342200302,blank,blank,-1.222669571,-0.349644241,blank,-0.256928376,blank,blank,-1.408071354,-0.709144836,blank,blank,blank,-0.866725999,blank,blank,-1.411361827,blank,blank,-1.310355391,blank,blank,blank,blank,0.032316437,blank,-1.365727297,blank,blank,blank,-0.63324566,blank,0.292595309,-0.73580205,-0.627587455,-0.819968957
727,625941,"I'm not seeing a problem, a few minor formatting issues. What specifically did you think was weird?",,,-2,,,,0,,,,,,,0,,,,-2,,,0,-2,,-2,,,-3,-5,,,,-1,,,-7,,,1,,,,,-2,,3,,,,-2,,0,blank,blank,-0.544325809,blank,blank,blank,-0.086716575,blank,blank,blank,blank,blank,blank,0.019212363,blank,blank,blank,-0.654499607,blank,blank,0.029821209,-0.147218628,blank,-0.59499203,blank,blank,-0.86985103,-1.149607466,blank,blank,blank,-0.594326399,blank,blank,-1.972505685,blank,blank,0.165270049,blank,blank,blank,blank,-0.281153003,blank,0.427350117,blank,blank,blank,-0.390622802,blank,0.292595309,-0.396973124,-0.282674154,-0.485872323
728,406045,"Well, you leaved me also curious. Why was it not appropriate?",,,-5,,,,-1,,,,,,,-7,,,,-1,,,-3,-4,,0,,,4,3,,,,-4,,,-8,,,-4,,,,,-8,,0,,,,-5,,-5,blank,blank,-1.566253619,blank,blank,blank,-0.499652646,blank,blank,blank,blank,blank,blank,-1.191166483,blank,blank,blank,-0.322266304,blank,blank,-1.222669571,-0.552069855,blank,0.081135277,blank,blank,0.385996394,0.612243057,blank,blank,blank,-1.411525198,blank,blank,-2.253077615,blank,blank,-1.310355391,blank,blank,blank,blank,-1.221561325,blank,-0.46918859,blank,blank,blank,-1.118491376,blank,-0.557081025,-0.788499017,-0.7532776,-0.815893452
729,630774,"You seem to have plenty of time to discuss, why don't you try to educate <url> ? Maybe he needs this more than me ?",,,-6,,,,-3,,,,,,,-4,,,,-3,,,-6,-6,,-4,,,-10,-10,,,,4,,,-8,,,-2,,,,,-12,,-6,,,,6,,-12,blank,blank,-1.906896223,blank,blank,blank,-1.325524789,blank,blank,blank,blank,blank,blank,-0.672432692,blank,blank,blank,-0.986732911,blank,blank,-2.475160351,-0.956921081,blank,-1.271119336,blank,blank,-2.125698454,-2.250764044,blank,blank,blank,0.767671599,blank,blank,-2.253077615,blank,blank,-0.720105215,blank,blank,blank,blank,-1.848500206,blank,-2.262266004,blank,blank,blank,1.550360063,blank,-1.746627893,-1.280237197,-1.370683912,-1.209889752
730,619425,"no problem. ic an hit it up through preferences seciton, right?",,,,,,,1,,,,,,,3,,,,3,,,0,1,,-1,,,-2,4,,,,1,,,2,,,3,,,,,-11,,1,,,,0,,-2,blank,blank,blank,blank,blank,blank,0.326219496,blank,blank,blank,blank,blank,blank,0.537946153,blank,blank,blank,1.006666909,blank,blank,0.029821209,0.460058212,blank,-0.256928376,blank,blank,-0.690444255,0.832474372,blank,blank,blank,-0.0495272,blank,blank,0.552641679,blank,blank,0.755520225,blank,blank,blank,blank,-1.691765486,blank,-0.170342354,blank,blank,blank,0.094622915,blank,-0.047275225,0.112645885,0.350630601,-0.046010592
731,203810,"My problem is that the Style Guide for cities causes several topics for this small village to be repeated somewhat, especially the railroad, Gas Boom, and stockyard. Any thoughts on this article's organization?",,,2,,-1,,,,1,,,,,,,,2,0,,,0,,,,,,,,,,0,,,,,11,,,0,,,,,6,,-1,,,,,0,blank,blank,0.818244604,blank,-0.587157604,blank,blank,blank,-0.105748025,blank,blank,blank,blank,blank,blank,blank,0.15703463,0.009966999,blank,blank,0.029821209,blank,blank,blank,blank,blank,blank,blank,blank,blank,0.150956053,blank,blank,blank,blank,0.570514317,blank,blank,-0.094486599,blank,blank,blank,blank,1.604100454,blank,-0.317642393,blank,blank,blank,blank,0.292595309,0.210683246,0.053693636,0.367672857
732,288788,Why revert? Shouldn't it be included somewhere in the discography?,,,-2,,-4,,,,2,,,,,,,,1,-2,,,-2,,,,,,,,,,-1,,,,,-2,,,-8,,,,,1,,-5,,,,,-10,blank,blank,-0.544325809,blank,-1.291746728,blank,blank,blank,0.152173986,blank,blank,blank,blank,blank,blank,blank,-0.111007238,-0.654499607,blank,blank,-0.805172644,blank,blank,blank,blank,blank,blank,blank,blank,blank,-0.347198922,blank,blank,blank,blank,-2.396160132,blank,blank,-2.701013474,blank,blank,blank,blank,-0.186353356,blank,-1.092379936,blank,blank,blank,blank,-1.406757359,-0.948703435,-0.542429674,-1.354977197
733,600446,I agree that '''Pack''' need some work. Is there an appropriate way to flag it for some attention?,,,0,,1,,,,5,,,,,,,,3,0,,,4,,,,,,,,,,3,,,,,11,,,0,,,,,5,,5,,,,,0,blank,blank,0.136959397,blank,-0.117431521,blank,blank,blank,0.92594002,blank,blank,blank,blank,blank,blank,blank,0.425076498,0.009966999,blank,blank,1.699808916,blank,blank,blank,blank,blank,blank,blank,blank,blank,1.645420979,blank,blank,blank,blank,0.570514317,blank,blank,-0.094486599,blank,blank,blank,blank,1.246009692,blank,0.844463922,blank,blank,blank,blank,0.292595309,0.632069827,0.513386718,0.750752937
734,83698,I would load them into commons. How do I do that?,,,0,,2,,,,5,,,,,,,,2,0,,,1,,,,,,,,,,0,,,,,11,,,-2,,,,,1,,1,,,,,0,blank,blank,0.136959397,blank,0.117431521,blank,blank,blank,0.92594002,blank,blank,blank,blank,blank,blank,blank,0.15703463,0.009966999,blank,blank,0.447318136,blank,blank,blank,blank,blank,blank,blank,blank,blank,0.150956053,blank,blank,blank,blank,0.570514317,blank,blank,-0.746118318,blank,blank,blank,blank,-0.186353356,blank,0.069726379,blank,blank,blank,blank,0.292595309,0.162164257,0.29910845,0.025220064
735,143271,"Now that I thought we had this figured out as clean and simple, but Google has expanded their street view to the south end of Smith-Dorrien Trail which shows a sign naming it Trail<url> rather than Spray Lakes Road. What do we do if there is a contradiction between a reliable map (the Canmore map) and actual signage?",,,4,,1,,,,3,,,,,,,,0,0,,,2,,,,,,,,,,0,,,,,11,,,4,,,,,4,,4,,,,,-1,blank,blank,1.49952981,blank,-0.117431521,blank,blank,blank,0.410095998,blank,blank,blank,blank,blank,blank,blank,-0.379049107,0.009966999,blank,blank,0.864815062,blank,blank,blank,blank,blank,blank,blank,blank,blank,0.150956053,blank,blank,blank,blank,0.570514317,blank,blank,1.208776838,blank,blank,blank,blank,0.88791893,blank,0.650779536,blank,blank,blank,blank,0.122660042,0.48996108,0.381321207,0.598600953
736,243756,"Was working, so no. You?",,,-3,,-2,,,,3,,,,,,,,0,0,,,-1,,,,,,,,,,,,,,,-1,,,-2,,,,,,,-7,,,,,-11,blank,blank,-0.884968413,blank,-0.822020645,blank,blank,blank,0.410095998,blank,blank,blank,blank,blank,blank,blank,-0.379049107,0.009966999,blank,blank,-0.387675718,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,blank,-2.167954405,blank,blank,-0.746118318,blank,blank,blank,blank,blank,blank,-1.479748708,blank,blank,blank,blank,-1.576692626,-0.802416494,-0.342275148,-1.492628514
737,627801,"Just saw your message on <url>. Shall I carry on the review, or shall I wait for a cue from your side when you're ready to carry on?",,,0,,3,,,,9,,,,,,,,3,1,,,2,,,,,,,,,,1,,,,,11,,,-2,,,,,5,,5,,,,,7,blank,blank,0.136959397,blank,0.352294562,blank,blank,blank,1.957628064,blank,blank,blank,blank,blank,blank,blank,0.425076498,0.342200302,blank,blank,0.864815062,blank,blank,blank,blank,blank,blank,blank,blank,blank,0.649111028,blank,blank,blank,blank,0.570514317,blank,blank,-0.746118318,blank,blank,blank,blank,1.246009692,blank,0.844463922,blank,blank,blank,blank,1.482142177,0.677091392,0.679828981,0.674353803
738,243621,"Hi, I found two sources which state that <url> was still married and when she moved to Harlem with her Husband. Do you have any sources to the contrary?",,,-1,,2,,,,3,,,,,,,,4,1,,,2,,,,,,,,,,1,,,,,12,,,0,,,,,2,,4,,,,,0,blank,blank,-0.203683206,blank,0.117431521,blank,blank,blank,0.410095998,blank,blank,blank,blank,blank,blank,blank,0.693118367,0.342200302,blank,blank,0.864815062,blank,blank,blank,blank,blank,blank,blank,blank,blank,0.649111028,blank,blank,blank,blank,0.798720044,blank,blank,-0.094486599,blank,blank,blank,blank,0.171737406,blank,0.650779536,blank,blank,blank,blank,0.292595309,0.391036231,0.370663007,0.411409454
739,104082,Hello-I think you know more about <url> than I do. Want to check it?,,,0,,2,,,,5,,,,,,,,2,0,,,-1,,,,,,,,,,0,,,,,12,,,-2,,,,,1,,6,,,,,-3,blank,blank,0.136959397,blank,0.117431521,blank,blank,blank,0.92594002,blank,blank,blank,blank,blank,blank,blank,0.15703463,0.009966999,blank,blank,-0.387675718,blank,blank,blank,blank,blank,blank,blank,blank,blank,0.150956053,blank,blank,blank,blank,0.798720044,blank,blank,-0.746118318,blank,blank,blank,blank,-0.186353356,blank,1.038148308,blank,blank,blank,blank,-0.217210491,0.149816591,0.159942808,0.139690373
740,619750,Merci. Now do you have any idea to solve discrepancy in <url> ?,,,0,,-1,,,,4,,,,,,,,3,5,,,-1,,,,,,,,,,0,,,,,12,,,-2,,,,,2,,2,,,,,0,blank,blank,0.136959397,blank,-0.587157604,blank,blank,blank,0.668018009,blank,blank,blank,blank,blank,blank,blank,0.425076498,1.671133515,blank,blank,-0.387675718,blank,blank,blank,blank,blank,blank,blank,blank,blank,0.150956053,blank,blank,blank,blank,0.798720044,blank,blank,-0.746118318,blank,blank,blank,blank,0.171737406,blank,0.263410765,blank,blank,blank,blank,0.292595309,0.238137946,0.321059016,0.155216877
741,314969,"I see <url> some <person> tags to the <url> page. Is there something in particular you feel needs citation, or did the article just look generally reference-sparse?",5,,,,,0,,1,,,,0,,5,,,,,,,,,7,,,,,,0,,,,,8,,,,,3,,,,,8,3,,,,,,6,1.384744237,blank,blank,blank,blank,-0.005536344,blank,0.066870239,blank,blank,blank,-0.124397459,blank,0.883768681,blank,blank,blank,blank,blank,blank,blank,blank,0.561830917,blank,blank,blank,blank,blank,-0.068512493,blank,blank,blank,blank,0.467549396,blank,blank,blank,blank,0.882960979,blank,blank,blank,blank,2.320281978,0.427350117,blank,blank,blank,blank,blank,1.31220691,0.675759763,0.276507207,0.890306148
